created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 13 20:06:41 +0000 2023;1724156850780753980;"In September of this year (weeks before the genocide in Gaz-) Benjamin Netanyahu held a map of Israel at the United Nations, the map erased both Gaz- and the West Bank brandishing the whole region as "Israel."  Do you get the ethnic cleansing part, or not yet?";9;25;277;443;en;250858058;1724156850780753980;MariamBarghouti;https://twitter.com/MariamBarghouti/status/1724156850780753980
Mon Nov 13 20:05:57 +0000 2023;1724156669179924922;"thousands of people in that crowd being forced to acknowledge the genocide… i don’t want to hear anything about people with just as much if not more influence staying silent because they “aren’t obligated to speak on social issues”";98;34;23770;87190;en;1534407292485091328;1724156669179924922;stillnotziora;https://twitter.com/stillnotziora/status/1724156669179924922
Mon Nov 13 20:05:05 +0000 2023;1724156449205502342;"This barbarity, this GENOCIDE, is with your support @RishiSunak and @Keir_Starmer";3;8;307;402;en;893568606;1724156449205502342;TomLondon6;https://twitter.com/TomLondon6/status/1724156449205502342
Mon Nov 13 20:01:46 +0000 2023;1724155613679071692;"Two types of people have been accusing Israel of genocide:  1. People who have no idea what genocide is. 2. People who don’t like Jews.";5;14;97;294;en;56696857;1724155613679071692;elikowaz;https://twitter.com/elikowaz/status/1724155613679071692
Mon Nov 13 20:00:37 +0000 2023;1724155324871909884;"Our theater agent at CAA has dropped me and Regina Jackson because she is offended by our words in support of Palestinian life.   Our words denouncing genocide.  This is McCarthyism on steroids and ethnic cleansing.  We are disgusted but not shocked.  #FreePalestine";20;93;54;181;en;26356989;1724155324871909884;sairasameerarao;https://twitter.com/sairasameerarao/status/1724155324871909884
Mon Nov 13 19:58:18 +0000 2023;1724154740467024029;"Always remember that the USA has surveillance drones flying overhead &amp  documenting the genocide whenever they claim they only know what Israel tells them";9;1;418;1165;en;110326494;1724154740467024029;BreeNewsome;https://twitter.com/BreeNewsome/status/1724154740467024029
Mon Nov 13 19:55:01 +0000 2023;1724153916827336886;"The American Medical Association is a genocide enabler.   Brown and black lives don’t matter in their white privilege world. @AMA https://t.co/jhutbaV7Q5";3;4;156;182;en;2684865902;1724153916827336886;PalBint;https://twitter.com/PalBint/status/1724153916827336886
Mon Nov 13 19:53:10 +0000 2023;1724153452299735142;"Long, but very accurate, and very objective analysis of the conditions leading to and allowing the current genocide in Palestine.";0;3;74;196;en;17064600;1724153452299735142;tha_rami;https://twitter.com/tha_rami/status/1724153452299735142
Mon Nov 13 19:49:42 +0000 2023;1724152579725177027;"Genocide may not even involve killing. You could be getting genocided right now and not even know it.";0;18;17;253;en;773920394310975489;1724152248492597503;agraybee;https://twitter.com/agraybee/status/1724152579725177027
Mon Nov 13 19:48:50 +0000 2023;1724152361084444685;"@babadookspinoza My conclusion was that unlike everybody else who is looking for moral and ethical solutions, zionists are hellbent on revenge, they not even denying the genocide, instead justifying it. They'll justify it with the way jews were treated thousands of years ago by europeans";0;6;13;264;en;1438671863690014720;1724138079579955225;Juuuuuunji;https://twitter.com/Juuuuuunji/status/1724152361084444685
Mon Nov 13 19:48:23 +0000 2023;1724152248492597503;"This creates a definition of genocide so broad that it encompasses every nation that has ever gone to war. Under these definitions the Allies unquestionably committed genocide against Germans.";6;33;72;657;en;773920394310975489;1724152248492597503;agraybee;https://twitter.com/agraybee/status/1724152248492597503
Mon Nov 13 19:45:18 +0000 2023;1724151471783195034;"New Genocide Committed by Israel in Gaza.  Israel is a Terrorist State.  #FreePalestineFromIsrael #CeasefireInGazaNOW #IsraelTerrorism #Gaza  https://t.co/hKpoO4wsUp";5;32;144;235;en;1326864599660986375;1724151471783195034;s_afreen7;https://twitter.com/s_afreen7/status/1724151471783195034
Mon Nov 13 19:34:32 +0000 2023;1724148759511056420;"Can American intelligence first tell us who blew up the Nord Stream 2 pipeline?  People aren't stupid. This is just another US attempt to justify further Israeli genocide.";0;5;67;199;en;3170980063;1724148759511056420;s_m_marandi;https://twitter.com/s_m_marandi/status/1724148759511056420
Mon Nov 13 19:30:21 +0000 2023;1724147709811015736;"Forcibly transferring children from one group to another is genocide according to the UN.";1;10;130;442;en;48205643;1724147709811015736;Joyhenderson78;https://twitter.com/Joyhenderson78/status/1724147709811015736
Mon Nov 13 19:29:27 +0000 2023;1724147483045978182;"I put Noah Schnapp's first take on this conflict down to ignorance, but he's now witnessed the genocide in Palestine and decided to mock the dead and call zionism 'sexy'. That is beyond any misunderstanding. He is a far-right atrocity. Fuck him.";0;8;41;411;en;1019212616630177792;1724147483045978182;JackDunc1;https://twitter.com/JackDunc1/status/1724147483045978182
Mon Nov 13 19:29:07 +0000 2023;1724147397247344788;"Democrats said we could push Biden left, now democrats are excusing genocide.";4;15;186;541;en;1315509788797698051;1724147397247344788;commie_trucker;https://twitter.com/commie_trucker/status/1724147397247344788
Mon Nov 13 19:28:02 +0000 2023;1724147123636101399;"hey if you think i’m 🐻 anti because i wanted to educate him privately on email about MY culture (emphasis on MY culture) then please block me. BUT DO NOT use that for fanwars regarding a genocide happening.";0;2;60;491;en;1410788050905579520;1724147123636101399;stallseok;https://twitter.com/stallseok/status/1724147123636101399
Mon Nov 13 19:25:13 +0000 2023;1724146415256113312;"Whoever is saying “what’s going on in Palestine doesn’t affect me” is a complete airhead. You should be heated that your tax money is funding a genocide. Also, people in isra*l get free education and free healthcare while we can’t get any of that here :)";0;1;180;414;en;1200931203534082049;1724146415256113312;paliincali;https://twitter.com/paliincali/status/1724146415256113312
Mon Nov 13 19:24:35 +0000 2023;1724146257533313057;"There’s currently some debate within Canada’s left about @jessebrown’s position on the genocide in Gaza.  The first time I heard of this charlatan was in 2016, when @canadaland dissed the Green Party’s BDS resolution.  Brown was on the wrong side of history then, and he’s on the…";7;12;82;283;en;214708464;1724146257533313057;dimitrilascaris;https://twitter.com/dimitrilascaris/status/1724146257533313057
Mon Nov 13 19:24:31 +0000 2023;1724146240156287416;"It's time for all Afrikan countries to bring their focus to the genocide that's happening in Congo. #Congogenocide  #Congoisbleeding";0;4;107;155;en;1395150282024275975;1724146240156287416;Qhawe___L;https://twitter.com/Qhawe___L/status/1724146240156287416
Mon Nov 13 19:24:15 +0000 2023;1724146174322417826;"“I’m scared” as he sits in a restaurant with his Zionist friends supporting genocide";0;1;120;682;en;1532438214362943490;1724146174322417826;sillyabtspiders;https://twitter.com/sillyabtspiders/status/1724146174322417826
Mon Nov 13 19:22:14 +0000 2023;1724145664358256942;"there’s actually no amount of whataboutisms or propaganda that will ever convince me that genocide and violent occupation are ok! really weird that it works on some people tho";0;0;79;299;en;731957874818080769;1724145664358256942;coldbrewsed;https://twitter.com/coldbrewsed/status/1724145664358256942
Mon Nov 13 19:22:10 +0000 2023;1724145647681458644;"Except for @SFdirewolf and @Imani_Barbarin (I'll include myself), I've seen very few disability advocates and organizations (on my tl anyway) talk about how disabled Palestinains are at a unique disadvantage in the war, and how this genocide itself is a mass disabling event.";0;2;108;196;en;1188393896;1724145647681458644;CarrieCnh12;https://twitter.com/CarrieCnh12/status/1724145647681458644
Mon Nov 13 19:21:14 +0000 2023;1724145415157616921;"A war criminal comitting genocide appoints another war criminal who killed 1 million Iraqis as humanitarian coordinator for Gaza... You just can't make this up.  https://t.co/sNU24b4n7F";5;12;296;509;en;709732368;1724145415157616921;MnarMuh;https://twitter.com/MnarMuh/status/1724145415157616921
Mon Nov 13 19:20:59 +0000 2023;1724145352440451316;"These kind of people deserve each other. “There are no innocent civilians” is not a position, it is just an expression of hatred. Explicitly genocidal language.  Why can’t we round up people like this, calling for genocide from a safe distance, and herd them onto the front line? https://t.co/GnGhqbMzm8";3;33;46;377;en;991741610718257152;1724145352440451316;martyrmade;https://twitter.com/martyrmade/status/1724145352440451316
Mon Nov 13 19:20:48 +0000 2023;1724145303975268479;"BREAKING! MASSACRE! At least 30 Palestinians have been killed this evening after Israeli warplanes bombed and destroyed 12 houses in Jabalia Refugee Camp in #Gaza.  #Palestine #GazaGenocide #Gaza_Genocide #GazaHolocaust https://t.co/7y3iMXyjhg";8;15;286;233;en;2647091335;1724145303975268479;doamuslims;https://twitter.com/doamuslims/status/1724145303975268479
Mon Nov 13 19:16:51 +0000 2023;1724144311183262201;"@SaeedDiCaprio Their cofounder is literally advocating for genocide... Disgusting";0;0;7;289;en;1435683763741147140;1724143043572298129;FootballReprt;https://twitter.com/FootballReprt/status/1724144311183262201
Mon Nov 13 19:16:13 +0000 2023;1724144151082537216;"Oh hey  The US wants to bomb my country and my people because we are a minority and have a natural resources  I need US citizens to revolutionize and stop this white supremacy because we are literally next in line to suffer a genocide";0;8;57;166;en;1628926052989804546;1724144151082537216;Sun_3_is_god_;https://twitter.com/Sun_3_is_god_/status/1724144151082537216
Mon Nov 13 19:15:49 +0000 2023;1724144052507955562;"The video of the man from the Congo  burning himself alive just so the world will notice them and their genocide, there’s no words for that 💔";0;6;59;256;en;753150649207054336;1724144052507955562;nicolephathole;https://twitter.com/nicolephathole/status/1724144052507955562
Mon Nov 13 19:15:05 +0000 2023;1724143868386361747;"Happy Monday  A reminder that you should be BOTHERED BY A LITERAL GENOCIDE  It’s not complicated. It’s not a religious conflict. It’s an apartheid state occupying stolen land. Secure it, maintain it, and they’re using violence to make it permanent. Free Palestine ✊🏾🇵🇸❤️‍🔥 https://t.co/q7tTjYgQcM";2;4;156;522;en;1043817565;1724143868386361747;Skatunenetwork;https://twitter.com/Skatunenetwork/status/1724143868386361747
Mon Nov 13 19:11:44 +0000 2023;1724143022898552952;"Journalist and son of a holocaust survivor @aaronjmate confronted @ChrisCoons on Amtrak today.  Shame on Senator Chris Coons for supporting the genocide of Gaza!  Incredible work as always Aaron!  https://t.co/2xEx12NLsT";8;25;131;303;en;1269071954054721536;1724143022898552952;BenFRubinstein;https://twitter.com/BenFRubinstein/status/1724143022898552952
Mon Nov 13 19:11:21 +0000 2023;1724142927029637252;"the ghoulishness that Palestine has revealed under the West’s facade of civility is truly insane, thousands dead and celebrities wave around stickers encouraging genocide, SNL makes jokes at their expense, every media apparatus calls protestors antisemites, I mean it’s rotten.";2;2;1116;2524;en;1063777384317370368;1724142927029637252;stillindigo;https://twitter.com/stillindigo/status/1724142927029637252
Mon Nov 13 19:11:17 +0000 2023;1724142909480448144;"@cephalothoraco artists of color have been using their platforms for weeks now calling for a ceasefire, calling to end palestinian genocide and they are 100x more brave than these white celebrities that dont even have an ounce of courage. Poc are far more in danger but the solidarity is stronger";1;1;101;785;en;1221253783503720448;1724142024687784428;sitcomabed;https://twitter.com/sitcomabed/status/1724142909480448144
Mon Nov 13 19:07:55 +0000 2023;1724142063778672943;"So, my family and I live in Tel Aviv, ya know ... between the River and the Sea.   So, when you call '#FromtheRivertotheSea Palestine Will be Free', you're calling for our genocide and murder.  #SorryNotSorry to break it to you, but we ain't goin nowhere! This is OUR HOME! 💪 🇮🇱";13;254;241;1421;en;351120282;1724142063778672943;Ostrov_A;https://twitter.com/Ostrov_A/status/1724142063778672943
Mon Nov 13 19:07:55 +0000 2023;1724142063321518570;"PM @JustinTrudeau was confronted this morning outside Sheridan College in Brampton for calling Palestinian resistance fighters "terrorists" in Islamophobic fashion, while supporting apartheid Israel's genocide against Palestinians in besieged Gaza! #CeasefireNow https://t.co/Beoz7NKngn";23;44;261;634;en;1380603125883621380;1724142063321518570;sasa_ghada;https://twitter.com/sasa_ghada/status/1724142063321518570
Mon Nov 13 19:05:45 +0000 2023;1724141517290270794;"BREAKING: Israel just wiped off an entire residential neighborhood of 12 houses in Jabalia, Gaza.  At least 31 dead bodies were pulled from beneath the rubbles so far.  A genocide is happening right before our eyes and Western leaders refuse to stop it.";75;199;4437;6482;en;3293406121;1724141517290270794;sahouraxo;https://twitter.com/sahouraxo/status/1724141517290270794
Mon Nov 13 19:05:41 +0000 2023;1724141501813526733;"I keep writing and rewriting posts because I feel so much fucking rage and grief at this system that is a democracy in name only. I just can’t believe it’s radical to want to stop a genocide, I can’t believe so many people people I once respected hold so much hate inside.";0;4;286;1181;en;1063777384317370368;1724141501813526733;stillindigo;https://twitter.com/stillindigo/status/1724141501813526733
Mon Nov 13 19:05:00 +0000 2023;1724141328064483344;"Palestinian children in Nablus call for boycott of these brands for their support of the ongoing isr@eli genocide campaign in Gaza. https://t.co/9dtA1ssihr";13;19;562;720;en;1259051577643589632;1724141328064483344;PalestineCultu1;https://twitter.com/PalestineCultu1/status/1724141328064483344
Mon Nov 13 19:04:25 +0000 2023;1724141182413082779;"Moving forward If I ever see *any* Labour MP at any Palestine rally, I’ll be asking them to go away.  Labour as a party proved to be complicit with and enabler of the genocide of our people in Gaza. https://t.co/4oftmmNak6";2;16;50;235;en;1408864813334159365;1724141182413082779;TameeOliveFern;https://twitter.com/TameeOliveFern/status/1724141182413082779
Mon Nov 13 19:00:49 +0000 2023;1724140276564840831;"'I Don't Like Labels,' Says Dude Talking About Genocide: https://t.co/aKt2yAdHXS https://t.co/O51vtfuZW6";1;2;50;396;en;1090026433;1724140276564840831;Reductress;https://twitter.com/Reductress/status/1724140276564840831
Mon Nov 13 18:59:27 +0000 2023;1724139932829049062;"Marxism, trans rights, genocide over math, science in this class | Toronto Sun https://t.co/VnfFL9WWmO";4;51;99;250;en;168470806;1724139932829049062;joe_warmington;https://twitter.com/joe_warmington/status/1724139932829049062
Mon Nov 13 18:52:10 +0000 2023;1724138099490591153;"@IsabellaPfaff Evoking the ‘scientific’ tenability is quite nonsensical here. Genocide is a legal term with very specific legal parameters. The foremost legal experts are starting to agree that a genocidal character to this conflict is possible. So it’s not an absurd conclusion.";0;4;8;418;en;82489321;1724053824761925700;NewLeftEViews;https://twitter.com/NewLeftEViews/status/1724138099490591153
Mon Nov 13 18:50:02 +0000 2023;1724137564641333578;"@H1TWOM4N I think it is good that we stopped Slobodan Milosevic from committing a genocide";0;8;3;418;en;25913049;1723933592982560789;ArmandDoma;https://twitter.com/ArmandDoma/status/1724137564641333578
Mon Nov 13 18:48:51 +0000 2023;1724137265566232970;"🛑 Urgent || Reports of a massacre in Jabalia: 12 houses were completely destroyed, and the recovery of 31 slaughtered and 9 injuries by the U.S.-backed Israeli Regime #Gaza_Genocide‌ https://t.co/ioGEKTsdxa";22;31;305;335;en;1125136234068815873;1724137265566232970;Syribelle;https://twitter.com/Syribelle/status/1724137265566232970
Mon Nov 13 18:47:05 +0000 2023;1724136820148228398;"When people write, earnestly, something like "Israel is engaging in the most vicious genocide in our lifetime,"  are they most likely (a) completely detached from reality  (b) knowingly telling crazy lies, figuring that some low-information people will believe them  or (c) simply…";5;38;34;191;en;2227458877;1724136820148228398;ProfDBernstein;https://twitter.com/ProfDBernstein/status/1724136820148228398
Mon Nov 13 18:45:47 +0000 2023;1724136491960484118;"CPD estimate 100+ peaceful protesters arrested demanding a ceasefire in Gaza. We stand in solidarity as Jews and non-Jewish allies to end the occupation, the genocide, and the oppression of Palestinians in Gaza, the West Bank, and around the world. https://t.co/NhmCILwDGN";6;35;340;677;en;785740602;1724136491960484118;JVPChicago;https://twitter.com/JVPChicago/status/1724136491960484118
Mon Nov 13 18:45:25 +0000 2023;1724136400256123154;"@OysterVentures This company if full of genocide sympathizers   BOYCOTT";0;4;33;605;en;1524817795946536961;1723978600876220790;Exposing33;https://twitter.com/Exposing33/status/1724136400256123154
Mon Nov 13 18:44:57 +0000 2023;1724136284350792087;"Yeah we not watching that shit while you have someone advocating for genocide on cast @netflix";3;2;64;328;en;886008505;1724136284350792087;AuntyCarpetWeed;https://twitter.com/AuntyCarpetWeed/status/1724136284350792087
Mon Nov 13 18:44:26 +0000 2023;1724136152645382276;"It would be hard to find an unsexier group of people to advertise a less sexy cause. Premature babies are being pulled from incubators thanks to Israel- Zionists are shameless and grotesque in their celebration of genocide. #BoycottStrangerThings";3;1;138;332;en;84352985;1724136152645382276;fbhutto;https://twitter.com/fbhutto/status/1724136152645382276
Mon Nov 13 18:42:03 +0000 2023;1724135555196199365;"@aaronjmate @ChrisCoons Right on Aaron! Until a ceasefire is called, our politicians should be called out for supporting genocide.";3;46;73;1634;en;4763858353;1724134960200564895;JustaCoinToss;https://twitter.com/JustaCoinToss/status/1724135555196199365
Mon Nov 13 18:41:19 +0000 2023;1724135370974015683;"Ariel detergent company, disgustingly &amp  shamelessly defies the world by declaring its support for the brutal Zionist army ! This company had previously carried out provocative propaganda against Muslims a few years ago &amp  was boycotted. Now it is back again to support the genocide… https://t.co/BUJwvzA01K";21;31;505;577;en;58168503;1724135370974015683;Abdulla_Alamadi;https://twitter.com/Abdulla_Alamadi/status/1724135370974015683
Mon Nov 13 18:39:38 +0000 2023;1724134945671516491;"John Oliver didn’t use the words “settler colonialism” “genocide” “ethnic cleansing” or “occupation” once in his “Israel-Hamas” segment but radlibs are fawning over it like they always do. The bar is in hell.";3;24;99;549;en;1372085326374711296;1724134945671516491;Liberation_Blk;https://twitter.com/Liberation_Blk/status/1724134945671516491
Mon Nov 13 18:35:41 +0000 2023;1724133950157619519;"Only in 2023…can you commit Genocide with zero accountability. https://t.co/kcuSntk5Dv";8;50;453;1400;en;855483824351924224;1724133950157619519;liz_churchill10;https://twitter.com/liz_churchill10/status/1724133950157619519
Mon Nov 13 18:35:10 +0000 2023;1724133823049298246;"using a genocide for fanwars yall have lost yall mind.";6;5;224;1276;en;1193330058170994688;1724133823049298246;PLAYYPENN;https://twitter.com/PLAYYPENN/status/1724133823049298246
Mon Nov 13 18:31:22 +0000 2023;1724132866739650668;"11,240 killed in a month, 1,5mil displaced. thousands injured, mourning, starving, homeless. Yet many are still denying this genocide/ethnic cleansing. Don’t stop talking abt Palestine, don’t stop protesting, don’t stop boycotting, don’t stop sharing";2;1;457;736;en;3113478295;1724132866739650668;frenchmarlboro;https://twitter.com/frenchmarlboro/status/1724132866739650668
Mon Nov 13 18:31:08 +0000 2023;1724132807985762477;"@SpottingsAka @monetdoII How does anyone's gender, age, or skin-color determine how 'eligible' they are to not support genocide and ethnic cleansing";0;1;16;4130;en;1304246847221923840;1724054316296626277;null_era;https://twitter.com/null_era/status/1724132807985762477
Mon Nov 13 18:30:36 +0000 2023;1724132672321011810;"Yes it’s wrong to characterize this as white Israelis killing non-white Palestinians.  But that doesn’t mean that the genocide— rooted in British colonialism, driven by notions danger&amp  barbarism of Palestinians and Arab &amp  ally activists — is not a story of white supremacy.";5;7;56;258;en;387778715;1724132672321011810;hebagowayed;https://twitter.com/hebagowayed/status/1724132672321011810
Mon Nov 13 18:30:00 +0000 2023;1724132522563432531;""BBC is complicit in genocide" https://t.co/tjAPml6RvI";5;7;142;293;en;1261187841327054850;1724132522563432531;Motherl28134473;https://twitter.com/Motherl28134473/status/1724132522563432531
Mon Nov 13 18:28:36 +0000 2023;1724132170132861410;"Palestinians carry a dead person who was found in the debris following Israeli airstrikes on Gaza  #Gaza_Genocide  #Palestine #CeasefireForGazaNOW  #StopGenocideInGaza  #SaveGazaCivilians https://t.co/3e5NV4aYQx";15;20;351;421;en;1573381483485691907;1724132170132861410;Bernadotte22;https://twitter.com/Bernadotte22/status/1724132170132861410
Mon Nov 13 18:25:14 +0000 2023;1724131321587384390;"From @joe_warmington: Marxism, trans rights, genocide over math, English, science in Mr. Cirinna's class https://t.co/PjOjoaDOZK";27;208;244;647;en;24700876;1724131321587384390;TheTorontoSun;https://twitter.com/TheTorontoSun/status/1724131321587384390
Mon Nov 13 18:25:02 +0000 2023;1724131270110908873;"I’m glad so many zionists and bigots are suddenly caring about 2SLGBTQIA+ rights!  There’s been 586 anti trans bills in the US in 2023 alone!  You can start there!  Unless you’re hiding behind them to justify a genocide!  Would be pretty shitty if you were doing that!";0;7;50;414;en;2399195340;1723804895168590156;LittleVMills;https://twitter.com/LittleVMills/status/1724131270110908873
Mon Nov 13 18:24:46 +0000 2023;1724131205069591036;"When Anti-Whites aren't denying White Genocide they're bragging about it.";1;10;77;357;en;741068948905578500;1724131205069591036;RightStuff47;https://twitter.com/RightStuff47/status/1724131205069591036
Mon Nov 13 18:21:24 +0000 2023;1724130356146675955;"Pro-Palestine protestors pack out Barcelona's Estacio de Franca train station to loudly condemn en masse the israeli genocide @PalHighlight https://t.co/18YzVl6qlV";10;20;395;669;en;4249826728;1724130356146675955;swilkinsonbc;https://twitter.com/swilkinsonbc/status/1724130356146675955
Mon Nov 13 18:20:28 +0000 2023;1724130123861860384;"2/ Here's Reem Alsalem's recent statement accusing Israel of "genocide": https://t.co/IXPzAztCpH  Remember, she's the UN expert on violence against women.  Her statements condemning Hamas rape of Israeli women: 0 https://t.co/sr9rQ3ijaX https://t.co/KOzoc7JXtj";0;11;81;311;en;22434517;1724129093594292415;HillelNeuer;https://twitter.com/HillelNeuer/status/1724130123861860384
Mon Nov 13 18:18:57 +0000 2023;1724129738434773370;"My family lives between the River and the Sea, So your chants mean genocide for me.";11;48;160;897;en;16671007;1724129738434773370;michaeldickson;https://twitter.com/michaeldickson/status/1724129738434773370
Mon Nov 13 18:18:04 +0000 2023;1724129516761550877;"One is the latest entry in the most popular franchise on the entire planet, the other is a three-and-a-half hour Scorsese movie about Native American genocide. Hope that helps. https://t.co/PVBATcAmaM";3;19;161;3247;en;959196907930255360;1724129516761550877;strangeharbors;https://twitter.com/strangeharbors/status/1724129516761550877
Mon Nov 13 18:16:22 +0000 2023;1724129089387106477;"So thrilled upto 17 @UKLabour MPs in the front bench might resign over Israel fighting a UK  proscribed terrorist group who won't negotiate, want to murder all Jews globally, and committed brutal genocide.  Really hard to see how Labour had such an antisemitism problem.";7;35;103;350;en;1346629159;1724129089387106477;emmacpicken;https://twitter.com/emmacpicken/status/1724129089387106477
Mon Nov 13 18:16:01 +0000 2023;1724129001667473659;"This is a core part of how weaponized anti-Semitism works. A woman who is openly supporting Israel during an ongoing genocide committed by Israel is punched for her support of Israel.  'Open genocide supporter' is reduced to 'Small Jewish woman holding a sign'.";0;8;39;308;en;1712480133863653376;1724129001667473659;BadEmpanadaa;https://twitter.com/BadEmpanadaa/status/1724129001667473659
Mon Nov 13 18:14:38 +0000 2023;1724128652508401739;"It’s gonna be fun to watch the Bidenites during the upcoming election season. Bidenflation has caused most Americans to say they’re worse off now than under Trump. Joe gave $120B+ to Nazis in Ukraine, &amp  he’s greenlit genocide in Gaza.  &amp  STILL they’ll blame his loss on “spoilers”";4;18;64;184;en;1337151792447164421;1724128652508401739;realrobdurden;https://twitter.com/realrobdurden/status/1724128652508401739
Mon Nov 13 18:14:07 +0000 2023;1724128522820817144;"They literally learned these tactics from the IDF. It cannot be overstated how complicit America is with the occupation of Palestine and the genocide of its people being carried out by Israel.";1;1;130;443;en;16610824;1724128522820817144;wordisbond;https://twitter.com/wordisbond/status/1724128522820817144
Mon Nov 13 18:10:53 +0000 2023;1724127708165345651;"Never link to the Times of Israel as a source to me again. They ran a now-deleted article titled “When Genocide is Permissible.” https://t.co/fpGzI4SPCU https://t.co/MAzSrAlfAY";4;4;83;182;en;635828897;1724127708165345651;Vanessid;https://twitter.com/Vanessid/status/1724127708165345651
Mon Nov 13 18:10:21 +0000 2023;1724127576816578851;"Anti-genocide activists are blocking the entrance to the Raytheon building in El Segundo https://t.co/ZNHs4C5kfW";4;7;195;917;en;746089212999413760;1724127576816578851;hungryghosts161;https://twitter.com/hungryghosts161/status/1724127576816578851
Mon Nov 13 18:08:10 +0000 2023;1724127028150997409;"@JesseBrown Hopefully not the last either, people who support genocide deserve to be held accountable";0;8;6;353;en;1712480133863653376;1724120154877931860;BadEmpanadaa;https://twitter.com/BadEmpanadaa/status/1724127028150997409
Mon Nov 13 18:05:41 +0000 2023;1724126401144512798;"If, as LGBTQ+ individuals, these words and images don’t boil you to fiery rage, forget about being queer—you all are being complicit in genocide, occupation, and settler-colonialism.   Nothing about you is queer.";1;6;68;235;en;330676201;1724126401144512798;agniasambara;https://twitter.com/agniasambara/status/1724126401144512798
Mon Nov 13 18:05:04 +0000 2023;1724126244852371861;"noah schnapp is celebrating - the death of thousands of children - the massacre of pregnant women - the genocide of an entire ethnicity - the bombing of hospitals - the kiIIing of new born babies";1;9;38;185;en;1419365448164982788;1724126244852371861;queenadelesIays;https://twitter.com/queenadelesIays/status/1724126244852371861
Mon Nov 13 18:03:03 +0000 2023;1724125739967042003;"Memo to the UK media:  Millions of Jews across the world are opposing Israel’s war crimes and GENOCIDE   Why do you fail to properly report this fact?";7;9;462;826;en;893568606;1724125739967042003;TomLondon6;https://twitter.com/TomLondon6/status/1724125739967042003
Mon Nov 13 18:00:51 +0000 2023;1724125183831871794;"Eventually, US troops will die as a result of Washington’s support for genocide in Gaza. It almost happened last week, when an explosive drone that reached an Army barracks failed to detonate. Biden had blown-off these risks because it’d be an acceptable amount of deaths for them";2;14;117;405;en;309302492;1724125183831871794;MikePrysner;https://twitter.com/MikePrysner/status/1724125183831871794
Mon Nov 13 17:59:23 +0000 2023;1724124817249427543;"The total number of journalists killed by occupying Israel since October 7 has increased to 49.  This is not war, this is genocide... https://t.co/kxZjM8B58C";7;29;121;163;en;1455182933275422730;1724124817249427543;MedyaUmed;https://twitter.com/MedyaUmed/status/1724124817249427543
Mon Nov 13 17:58:52 +0000 2023;1724124684633927790;"How much much did Joe Biden send to Israel 🇮🇱 after October 7th?   Answer: $0   The government is still looming a shut down meaning No money has been allocated. So what genocide did he fund? https://t.co/3vzo5XoDZi";5;52;245;1061;en;1279456214821240833;1724124684633927790;2RawTooReal;https://twitter.com/2RawTooReal/status/1724124684633927790
Mon Nov 13 17:57:46 +0000 2023;1724124410947256323;"Anybody in Shadow Cabinet or the wider Labour frontbench who does not support an immediate ceasefire on Wednesday will either be a moral vacuum (like too many) or will deservedly rarely sleep soundly ever again   This is not complicated. The GENOCIDE must be ended immediately";3;4;109;177;en;893568606;1724124410947256323;TomLondon6;https://twitter.com/TomLondon6/status/1724124410947256323
Mon Nov 13 17:56:28 +0000 2023;1724124080960356475;"History repeating itself. its a pure genocide. #CeasefireForGazaNOW  #StopGazaGenocideNOW  #IsraelisATerorristState https://t.co/459Jo1QRok";29;53;799;981;en;1573381483485691907;1724124080960356475;Bernadotte22;https://twitter.com/Bernadotte22/status/1724124080960356475
Mon Nov 13 17:53:04 +0000 2023;1724123226283086296;"Come at me with all the mccarthyite shit you want I've been able to live off royalties for too long anyway but here's the thing. This is as popular as your genocide is going to be and it's already wildly unpopular and it will be YOU who ends up needing to answer for your shit";9;40;360;3584;en;17998052;1724123226283086296;Eve6;https://twitter.com/Eve6/status/1724123226283086296
Mon Nov 13 17:52:49 +0000 2023;1724123165499002949;"There will be no end to this war that leaves our hostages in Gaza and Hamas in power. The children of Gaza need this war to stop with the destruction of Hamas—or else this jihadi regime will poison them and doom them to further conflict in pursuit of a genocide of the Jews.";6;72;190;867;en;458008892;1724123165499002949;EylonALevy;https://twitter.com/EylonALevy/status/1724123165499002949
Mon Nov 13 17:50:44 +0000 2023;1724122637381640689;"i agree this is a very centrist take but in all honesty this is likely the most pro-palestine position you can get away with arguing on a mainstream american late night show rn. he didn’t call it a genocide but at least he called for a ceasefire which is better than 90% of media";1;5;11;433;en;1019116318782566401;1724122637381640689;north0fnorth;https://twitter.com/north0fnorth/status/1724122637381640689
Mon Nov 13 17:49:22 +0000 2023;1724122296581787774;"Confronting and fighting genocide is a litmus test for any morality in this moment of barbarity!!  #CeasefireForNOW  https://t.co/fsQAadBJ33";352;942;5699;14636;en;36743910;1724122296581787774;CornelWest;https://twitter.com/CornelWest/status/1724122296581787774
Mon Nov 13 17:48:01 +0000 2023;1724121957401010419;"Can you tell the difference between war and genocide? https://t.co/IPO8UIQwaW";9;39;226;376;en;856590732907433985;1724121957401010419;robinmonotti;https://twitter.com/robinmonotti/status/1724121957401010419
