"created_at,""id_str"",""full_text"",""quote_count"",""reply_count"",""retweet_count"",""favorite_count"",""lang"",""user_id_str"",""conversation_id_str"",""username"",""tweet_url"",""image_url"",""location""";;;
"Thu Dec 07 10:44:06 +0000 2023,""1732712580752576582"",""@englishfess_ holy shit ngab bro sebat skuy vespa kaos deus listening to arctic monkeys lapan belas coret nightride sunmori mdni harshwords he/him tongkrongan 24/7 bunda dulu baru kamu"",""10"",""2"",""56"",""696"",""in"",""1084006192832114688"",""1732627569626022370"",""javachipeu"",""https://twitter.com/javachipeu/status/1732712580752576582"","""",""she/her""";;;
"Thu Dec 07 10:40:01 +0000 2023,""1732711556205691285"",""@convomf Kaos kaki akuuuw kembaran ama mba² di tempat kerjaaa https://t.co/tz2rD4j7No"",""0"",""0"",""1"",""3"",""in"",""1471798375750070273"",""1732585980648153230"",""solemlyn"",""https://twitter.com/solemlyn/status/1732711556205691285"",""https://pbs.twimg.com/media/GAvT-aMb0AEGAxn.jpg"",""""";;;
"Thu Dec 07 13:24:43 +0000 2023,""1732753000698167611"",""🎁 cowok misterius ava dark following pelit kaos deus he/him mdni ⛓️🔞🔗🍷 hi goodmorning seratus rep confess secreto pap efek blur balapan 24/7 bunda dulu baru kamu https://t.co/L9uGWvnWig"",""138"",""37"",""310"",""1171"",""in"",""859394568285966336"",""1732753000698167611"",""cuitantheboyz"",""https://twitter.com/cuitantheboyz/status/1732753000698167611"",""https://pbs.twimg.com/media/GAv5LvbaEAAkf0X.jpg"",""""";;;
"Tue Dec 12 00:39:44 +0000 2023,""1734372428732879049"",""￼COZYCLUB Henry Waffle Knit Shirt- Kaos Kerah Pria - Kaos Lengan Pendek  https://t.co/NkjUjIVKbn https://t.co/TwWHuerBEV"",""0"",""1"",""0"",""3"",""in"",""1300032203837943808"",""1734371882504487094"",""racunproduk00"",""https://twitter.com/racunproduk00/status/1734372428732879049"",""https://pbs.twimg.com/media/GBG6h7FakAAZVbJ.jpg"",""""";;;
"Sat Dec 09 19:32:58 +0000 2023,""1733570450691899831"",""@BosPurwa Itu bagi² kaos apa nyambitin pake kaos ? Serius nanya..."",""0"",""6"",""0"",""35"",""in"",""143321679"",""1733525449375191416"",""anjar_kz200"",""https://twitter.com/anjar_kz200/status/1733570450691899831"","""",""Indonesia""";;;
"Sun Dec 10 03:54:16 +0000 2023,""1733696609786179633"",""Kaos kaki cuma punya sepasang lainya dah bolong. Alamak keringin depan tungly ntar malam https://t.co/M3GiWyR1G5"",""1"",""2"",""0"",""1"",""in"",""1455796452387553283"",""1733696609786179633"",""EmakRainDirga"",""https://twitter.com/EmakRainDirga/status/1733696609786179633"",""https://pbs.twimg.com/ext_tw_video_thumb/1733696547303665664/pu/img/UZ_MEyI-D7vzTtqY.jpg"",""Temanggung, Indonesia""";;;
"Sun Dec 10 04:17:25 +0000 2023,""1733702432239370418"",""@masova sejauh ini kalo dunia perkaosan polos murah meriah dari brand lokal  cuttingannya oversize dan udh bbrapa punya. mau beli lagi 2pcs wkwkwk  16s https://t.co/OYYSO3zPgZ"",""0"",""7"",""21"",""320"",""in"",""1123616923864797184"",""1733442900690915430"",""jujukyng"",""https://twitter.com/jujukyng/status/1733702432239370418"","""",""""";;;
"Fri Dec 08 23:58:59 +0000 2023,""1733275009232286182"",""Chenle basketan pake kaos item  pake kalung 🫠🫠  Bangh udh banh ga semwa orang kuad 😩 nct! https://t.co/2vLevyTlaP"",""57"",""35"",""685"",""4530"",""in"",""1275010241017462784"",""1733275009232286182"",""nct_menfess"",""https://twitter.com/nct_menfess/status/1733275009232286182"",""https://pbs.twimg.com/ext_tw_video_thumb/1733174976621264896/pu/img/HoF5hHedkAWqVPm6.jpg"",""RULES""";;;
"Sun Dec 10 03:30:03 +0000 2023,""1733690513965142022"",""Cirebon Emang Luar Biasa...!!!   Datang dg diberi kaos ❌ Datang dg diberi amplop ❌ Datang dg diberi sembako ❌ Datang dg diberi susu ❌ Tp dtg krn inginkan PERUBAHAN ✅  #AniesMuhaimin2024 #AMINAjaDulu https://t.co/ROBGESSKuA"",""33"",""55"",""1402"",""3406"",""in"",""1132425764622675969"",""1733690513965142022"",""BangPino__"",""https://twitter.com/BangPino__/status/1733690513965142022"",""https://pbs.twimg.com/ext_tw_video_thumb/1733690234112753664/pu/img/NS6XbRRsiQtDc4sc.jpg"",""London, England""";;;
"Sat Dec 09 06:35:38 +0000 2023,""1733374827963224573"",""Keberlanjutan...lempar2 kaos  hiks😬 https://t.co/H8F1OPUWdE"",""54"",""157"",""594"",""252"",""in"",""116673112"",""1733374827963224573"",""rahmatsn"",""https://twitter.com/rahmatsn/status/1733374827963224573"",""https://pbs.twimg.com/ext_tw_video_thumb/1733351986647781376/pu/img/MHDdnCTCs_oji4JA.jpg"",""Mandailing Natal, Sumatera Uta""";;;
"Mon Dec 11 06:57:32 +0000 2023,""1734105115307749424"",""🎀 PRE-ORDER MERCH ADEKK!  yeay sebentar lagi tahun baru! nah  untuk memperingati tahun baru  kita punya merchandise kaos adek satwa nih buat kamuu~  kaya biasa  buat yang kepo sama harganya  bisa reply 'MAU' nanti kita bisikin lewat DM :)  cuma tersedia 200 pcs~ yuk reply! https://t.co/6vWggvriGG"",""10"",""89"",""785"",""848"",""in"",""933490676385189888"",""1734105115307749424"",""jellypastaa"",""https://twitter.com/jellypastaa/status/1734105115307749424"",""https://pbs.twimg.com/media/GBDHX9pacAAy_ob.jpg"",""Jakarta Capital Region""";;;
"Sun Dec 10 20:38:17 +0000 2023,""1733949277565518081"",""Kaos boleh dari mana aja Uang boleh dari siapa aja Bansos juga ambil dari siapa aja.. Tapi pak Anies Baswedan Pemimpin kita di masa depan Insya Allah amiin 🤲🏼☺️ https://t.co/YNiam8vM3z"",""4"",""9"",""53"",""120"",""in"",""1070798687327186945"",""1733949277565518081"",""Karinbahary2"",""https://twitter.com/Karinbahary2/status/1733949277565518081"",""https://pbs.twimg.com/ext_tw_video_thumb/1733949096455446528/pu/img/ytuCa3GE2k577bj_.jpg"",""İstanbul, Türkiye""";;;
"Wed Dec 13 07:14:16 +0000 2023,""1734834104359854119"",""Pakai kaos nya  badok nasi nya.. Abaikan Paslon nya.. https://t.co/sRu7df3KPn"",""172"",""228"",""950"",""2436"",""in"",""1589754038324977667"",""1734834104359854119"",""descha05"",""https://twitter.com/descha05/status/1734834104359854119"",""https://pbs.twimg.com/ext_tw_video_thumb/1734834076396470272/pu/img/7LFqrZIO6_Q4cSCA.jpg"",""""";;;
"Thu Dec 14 09:26:06 +0000 2023,""1735229667555295293"",""4. Belanja bulanan sambil ajak Milo jalan-jalan   ga lupa pake kaos kaki hijau pilihan ayah 💚💛 https://t.co/E32r6nCb9j"",""0"",""1"",""3"",""76"",""in"",""1351844675309588480"",""1735228330172178721"",""thaciland"",""https://twitter.com/thaciland/status/1735229667555295293"",""https://pbs.twimg.com/media/GBTGINGbMAAccjl.jpg"",""Mile & Apo’s Daughter 💚💛""";;;
"Thu Dec 14 11:39:00 +0000 2023,""1735263113312907689"",""Majalengka  sumberjaya  ada pembagian kaos 02. Sempat kita tolak  tapi akhirnya kita terima  gegara yg bagikan memohon untuk diterima karena mereka hanya terima job per100pcs  banyak yg nolak pak mohon di terima ya  dari pagi kita baru 12 yg terima kaosnya. Bilangnya kapok. https://t.co/O93j7L02WT"",""24"",""112"",""159"",""391"",""in"",""1708908078656376832"",""1735263113312907689"",""madu_shifa79670"",""https://twitter.com/madu_shifa79670/status/1735263113312907689"",""https://pbs.twimg.com/media/GBTiwq8a4AAyroL.jpg"",""Majalengka""";;;
"Thu Dec 07 04:34:43 +0000 2023,""1732619625626804390"",""Buat organisasi  panitia  desainer jaket  kaos  poster  spanduk  admin sosial media kampus atau mahasiswa yang sedang mengerjakan laporan  skripsi  diktat  panduan  dan sebagainya.    Barangkali ada yang butuh Panduan Penggunaan Logo UI (Official dari UI) cek link di bawah ⬇ https://t.co/saCvskXWv2"",""34"",""3"",""131"",""1229"",""in"",""1294530783990779905"",""1732619625626804390"",""eugeniusmario"",""https://twitter.com/eugeniusmario/status/1732619625626804390"",""https://pbs.twimg.com/media/GAuAJGybUAAjFLf.jpg"",""Fasilkom UI""";;;
"Thu Dec 14 01:01:06 +0000 2023,""1735102579938574537"",""Alhamdulillah kaos sdh sampai di pangandaran tdk tahu nama desa nya 🫰 berbagi kaos yang kwalitas  bagus. Untuk relawan #PrabowoGibran .  Mohon maaf yg tdk kebagian 🙏  yg utama #PrabowoGibran2024  menang Aamiin https://t.co/IexjYP7Lif"",""3"",""20"",""18"",""71"",""in"",""1695192728173187072"",""1735102579938574537"",""drReUtari08"",""https://twitter.com/drReUtari08/status/1735102579938574537"",""https://pbs.twimg.com/ext_tw_video_thumb/1735102550704259072/pu/img/PSLDs87GqWqjFe9r.jpg"",""""";;;
"Thu Dec 14 03:56:46 +0000 2023,""1735146787437182980"",""Cerdas! Ikut acara 02  tapi Pilihannya tetep 01   #kaos #anakmuda #generasicerdas #fyp #amin #AniesMuhaimin2024 #AminMenang1Putaran #CoblosNo1 https://t.co/lgKdCU5paZ"",""2"",""2"",""78"",""168"",""in"",""836539655478624258"",""1735146787437182980"",""aniesmania"",""https://twitter.com/aniesmania/status/1735146787437182980"",""https://pbs.twimg.com/ext_tw_video_thumb/1735146731300593664/pu/img/yNaNeff7dcO1Tmy2.jpg"",""""";;;
"Sun Dec 10 09:03:06 +0000 2023,""1733774328528093530"",""Jangan pernah percaya hasil survei Paslon 1 Anies-Muhaimin paling rendah? Sementara fakta di lapangan selalu terbanyak warga yang hadir  tanpa bagi-bagi kaos/sembako/amplop! Warga sadar  mendukung PERUBAHAN Indonesia lebih baik  AD1L MAKMUR. #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/NpZiqhzBk2"",""10"",""37"",""442"",""1320"",""in"",""129750289"",""1733774328528093530"",""ZAEffendy"",""https://twitter.com/ZAEffendy/status/1733774328528093530"",""https://pbs.twimg.com/ext_tw_video_thumb/1733773903783411712/pu/img/VCgsNf6QFVj82khe.jpg"",""South East Asia""";;;
"Sun Dec 10 08:11:40 +0000 2023,""1733761383320465545"",""Malioboro Jogja Dab😎 Ketika Mbak Yenny Wahid Di Malioboro Dari Ngamen Bagi Bagi Kaos Dan Jawab Pertanyaan Langsung Dari Masyarakat. https://t.co/BjKTu5XqDo"",""5"",""5"",""50"",""224"",""in"",""1389082210452443138"",""1733761383320465545"",""sami86pilang"",""https://twitter.com/sami86pilang/status/1733761383320465545"",""https://pbs.twimg.com/ext_tw_video_thumb/1733761309215535105/pu/img/dgcW_Zzav2Na7ELo.jpg"",""PLANET TERINDAH""";;;
"Sat Dec 09 13:34:37 +0000 2023,""1733480271641501994"",""Kaos mah boleh apa aja  Yg penting hati pilih Anies 😁 Mantul si bapak 😁 https://t.co/iJRI1sMq8N"",""1"",""6"",""45"",""96"",""in"",""1070798687327186945"",""1733480271641501994"",""Karinbahary2"",""https://twitter.com/Karinbahary2/status/1733480271641501994"",""https://pbs.twimg.com/ext_tw_video_thumb/1733479749878517760/pu/img/cCk2-lrjtqV3NKOz.jpg"",""İstanbul, Türkiye""";;;
"Thu Dec 14 15:22:02 +0000 2023,""1735319242051072472"",""SATU LAGI DARI KANDANG BANTENG!! Kepala Desa Pentur  Simo  Boyolali terang2an kampanye untuk Ganjar-Mahfud dgn modus jualan kaos. https://t.co/ckqqLJYECz"",""10"",""148"",""80"",""273"",""in"",""869327120"",""1735319242051072472"",""PartaiSocmed"",""https://twitter.com/PartaiSocmed/status/1735319242051072472"",""https://pbs.twimg.com/media/GBUXpy-bAAEC_jl.jpg"",""Indonesia""";;;
"Thu Dec 07 03:18:15 +0000 2023,""1732600378741711105"",""Kaos   sembako dan susunya diterima .  Angpao di masukan kedalam saku .  Tapi milihnya tetap AMIN.  Bapak ini sungguh cerdasx😄😂 https://t.co/lAgQm9qAil"",""33"",""84"",""477"",""1086"",""in"",""1415241204812316680"",""1732600378741711105"",""124hmahHastut11"",""https://twitter.com/124hmahHastut11/status/1732600378741711105"",""https://pbs.twimg.com/ext_tw_video_thumb/1732600361125548032/pu/img/1rXQ8_MvGaoSo-Cs.jpg"",""Kaki, Western Bahr el-Ghazal""";;;
"Mon Dec 11 08:39:29 +0000 2023,""1734130772242735428"",""Tanyarl kaos putih polos tuh warna apa ya? https://t.co/qpvP5NOnkC"",""114"",""209"",""421"",""7781"",""in"",""1371650588"",""1734130772242735428"",""tanyarlfes"",""https://twitter.com/tanyarlfes/status/1734130772242735428"",""https://pbs.twimg.com/media/GBDevxxbcAA2ZEB.jpg"",""Indonesia""";;;
"Sun Dec 10 05:38:17 +0000 2023,""1733722784344551652"",""kaos kakinya😭 https://t.co/FIRSjtWfL9"",""0"",""2"",""7"",""280"",""in"",""1655571565990359041"",""1733722784344551652"",""cloudifay"",""https://twitter.com/cloudifay/status/1733722784344551652"",""https://pbs.twimg.com/ext_tw_video_thumb/1733722728270864384/pu/img/RYhu5DzK1-BPGCCq.jpg"",""""";;;
"Thu Dec 07 12:31:34 +0000 2023,""1732739625876430868"",""Di Desak Anies tadi ada anak muda yang pakai kaos Ganjar bertanya soal IKN ke pak Anies..  Inilah hebatnya pak Anies nggak membatasi siapa yang nanya! Keren kan?!   #AMINAjaDulu  #AniesMuhaimin2024  #DesakAnies https://t.co/8gJa3frrJU"",""15"",""38"",""511"",""1131"",""in"",""1334853481019056128"",""1732739625876430868"",""Mdy_Asmara1701"",""https://twitter.com/Mdy_Asmara1701/status/1732739625876430868"",""https://pbs.twimg.com/ext_tw_video_thumb/1732739386318741504/pu/img/IerLS5gEx3LCwwEs.jpg"",""Jakarta Capital Region""";;;
"Thu Dec 14 13:59:44 +0000 2023,""1735298528296243612"",""Kalian yang sdh ikut Pemilu sejak 2009  2014  2019 dan akan ikut pemilu 2024  apa kesan2nya atas tiga pemilu sebelumnya? tulis di reply ya. ada giveaway 5 kaos ""konco kenthel"" utk 5 orang. https://t.co/y8rsHuCJ35"",""4"",""48"",""21"",""60"",""in"",""182699119"",""1735298528296243612"",""firmanyursak"",""https://twitter.com/firmanyursak/status/1735298528296243612"",""https://pbs.twimg.com/media/GBUEpbUbsAAI5Dq.jpg"",""Jakarta Capital Region""";;;
"Sun Dec 10 08:15:09 +0000 2023,""1733762259284058552"",""Yenny Wahid bagikan kaos Ganjar-Mahfud kepada warga Yogyakarta dan ikut nimbrung bersama pengamen di Malioboro. . Ditanya soal jadwal safari Ganjar dan Presiden Jokowi yang sama  Yenny menyampaikan tanggapan singkat  ""Ambil positifnya saja bahwa hanya Ganjar lah penerus Jokowi."" https://t.co/h0MeFVdUR7"",""3"",""12"",""45"",""171"",""in"",""219548433"",""1733762259284058552"",""hansssolo"",""https://twitter.com/hansssolo/status/1733762259284058552"",""https://pbs.twimg.com/ext_tw_video_thumb/1733762142917341184/pu/img/ZH1mx-GncwzuvhQv.jpg"",""Indonesia""";;;
"Sun Dec 10 08:10:07 +0000 2023,""1733760995678711944"",""Yenny Wahid bagikan kaos dukungan Ganjar-Mahfud kepada masyarakat Yogyakarta dan ikut nimbrung barisan pengamen di Malioboro.  Ditanya tentang jadwal safari Ganjar dan Presiden Jokowi yg sm  Yenny menyampaikan tanggapan singkat nan positifnya bahwa hanya Ganjar lah penerus Jokowi https://t.co/wPPqdXpJh5"",""0"",""114"",""122"",""435"",""in"",""1168705905015148546"",""1733760995678711944"",""BungkusTukang"",""https://twitter.com/BungkusTukang/status/1733760995678711944"",""https://pbs.twimg.com/ext_tw_video_thumb/1733760606208245760/pu/img/o_uUf0_5-N-7Xugk.jpg"",""""";;;
"Tue Dec 12 04:54:09 +0000 2023,""1734436454141772136"",""Merry christ mosh everyones  buat kalian yang ingin beli presale bisa melalui saya  jangan sampai masuk tanpa tiket  kebiasaan orang goblok  sepatu nike  kaos hc mahal  celana carhat  kalo masuk tanpa tiket sama aja lo miskin  berak aja bayar apalagi nonton hardcore. https://t.co/fIcffuQAcT"",""4"",""4"",""25"",""50"",""in"",""1389218199615336449"",""1734436454141772136"",""GamaMartciano"",""https://twitter.com/GamaMartciano/status/1734436454141772136"",""https://pbs.twimg.com/media/GBH0wWuaEAAjqZK.jpg"",""Malang, Jawa Timur""";;;
"Sun Dec 10 03:23:07 +0000 2023,""1733688770330022142"",""PURA-PURA KESURUAN SAAT DITAGIH DEBT COLLECTOR 👀🤣  Beredar sebuah video seorang wanita atau ibu2 yang berpura-pura kerasukan (kesurupan) ketika didatangi oleh debt collector untuk menagih hutang.  Wanita itu terlihat mengenakan kaos panjang loreng hitam putih kemudian celana… https://t.co/ngVcfA6ghf"",""11"",""16"",""22"",""45"",""in"",""121640063"",""1733688770330022142"",""RadioElshinta"",""https://twitter.com/RadioElshinta/status/1733688770330022142"",""https://pbs.twimg.com/ext_tw_video_thumb/1733688736435843073/pu/img/S9c_5cg5JpNUupea.jpg"",""""";;;
"Tue Dec 12 12:00:17 +0000 2023,""1734543695452794959"",""Dia pake kaos kutang gini malah bikin gelisah https://t.co/HHosoHBZZ7"",""0"",""0"",""8"",""263"",""in"",""1524445036095492096"",""1734543695452794959"",""danmenuliss"",""https://twitter.com/danmenuliss/status/1734543695452794959"",""https://pbs.twimg.com/ext_tw_video_thumb/1734529566432264192/pu/img/L95El-ovae9ADPMX.jpg"",""🏳️‍🌈""";;;
"Mon Dec 11 16:49:49 +0000 2023,""1734254167798276438"",""GEMINI MASIH MAKE KAOS SEMALEM YG DIPAKE KONSERAN YA ALLAH PANTES DIA GARUK GARUK 😭😭😭😭😭😭😭   https://t.co/Qaa1eCrVix"",""9"",""7"",""81"",""427"",""in"",""1358727380760580096"",""1734254167798276438"",""youalaf"",""https://twitter.com/youalaf/status/1734254167798276438"","""",""isekai""";;;
"Fri Dec 08 16:56:31 +0000 2023,""1733168691418972664"",""gawattt.... gw makin naksir... sm mas kaos item bertopi.... https://t.co/nQE3FXwYab"",""0"",""1"",""2"",""6"",""in"",""1675372657309798401"",""1733168691418972664"",""valssyunoo"",""https://twitter.com/valssyunoo/status/1733168691418972664"",""https://pbs.twimg.com/ext_tw_video_thumb/1733057924388552704/pu/img/pmdeHGbwYBC4_24_.jpg"",""""";;;
"Thu Dec 07 08:50:05 +0000 2023,""1732683888307454190"",""Alhamdulillah Puji Tuhan... Kami ADA &amp";" NYATA!!  1000 Kaos #GasssGanjarMahfud akan segera kita cetak lagi..  TABE!! Gassss .... Yang Bersih Tak Bikin Risih 🔥🔥 https://t.co/gpsNQ9hDrc"",""10"",""141"",""195"",""789"",""in"",""1394912376814665730"",""1732683888307454190"",""BangPakat"",""https://twitter.com/BangPakat/status/1732683888307454190"",""https://pbs.twimg.com/media/GAu6zvcaYAAphuX.jpg"",""PALANGKARAYA""";;
"Wed Dec 13 15:47:46 +0000 2023,""1734963330861900216"",""Wah kacau ini wkwkwkwk 🤣🤣🤣 Lumayan dapet kaos dan nasi box https://t.co/WJxUw0KnS6"",""6"",""9"",""19"",""37"",""in"",""1369949963690549248"",""1734963330861900216"",""never_alonely"",""https://twitter.com/never_alonely/status/1734963330861900216"",""https://pbs.twimg.com/ext_tw_video_thumb/1734963272011657216/pu/img/-6gkv47-259RDDSy.jpg"",""""";;;
"Tue Dec 12 10:37:18 +0000 2023,""1734522810767417605"",""ENHYPEN PLEASE KALIAN STOP PAKE KAOS KUTANG  KASIAN INI ENGENE PADA GILA https://t.co/7lUR80FfEf"",""1"",""6"",""8"",""113"",""in"",""1640973596905594882"",""1734522810767417605"",""jayjongalaxy"",""https://twitter.com/jayjongalaxy/status/1734522810767417605"",""https://pbs.twimg.com/tweet_video_thumb/GBJDTGAbQAAclw9.jpg"",""enville | libra""";;;
"Sun Dec 10 06:33:23 +0000 2023,""1733736652571562059"",""doyoung dan kaos kaki pikachunya 💗🫶🏻! #도영  https://t.co/JNCB0PxTgq"",""0"",""0"",""4"",""134"",""in"",""1355801999430701056"",""1733736652571562059"",""hamadasatara"",""https://twitter.com/hamadasatara/status/1733736652571562059"",""https://pbs.twimg.com/ext_tw_video_thumb/1441337201640366082/pu/img/y_A_pQJocyWGBFlG.jpg"",""트레저 💙""";;;
"Sun Dec 10 08:52:31 +0000 2023,""1733771664096375129"",""Timses Ganjar-Mahfud tidak perna berapi-api dalam mempresentasikan paslon dukungannya  mereka selalu santai dan berbaur dengan masyarakat yang dikunjungi.  Yenny Wahid hadir dengan caranya sendiri  ngamen bersama sampai bagi kaos  merakyat banget kan? Tentu dong... https://t.co/g3cnNXbzWH"",""1"",""2"",""60"",""135"",""in"",""1547134387694993409"",""1733771664096375129"",""ex_AnakLolina"",""https://twitter.com/ex_AnakLolina/status/1733771664096375129"",""https://pbs.twimg.com/ext_tw_video_thumb/1733771468277010432/pu/img/f1kK9PYb_dGP0IHF.jpg"",""Jamaica""";;;
"Wed Dec 13 03:34:14 +0000 2023,""1734778729384309172"",""•kdm• Story of Park's Marriage Contract 🔥 perkara kaos kaki dan sepatunya matching ajah ketawanya sefrekuensi gini😭 gemesh bgt noona dongsaeng https://t.co/SpGu2knbtl"",""8"",""20"",""97"",""1359"",""in"",""1012588105591713793"",""1734778729384309172"",""kdrama_menfess"",""https://twitter.com/kdrama_menfess/status/1734778729384309172"",""https://pbs.twimg.com/media/GBMePWJa4AA-wEj.jpg"",""Rules 👇""";;;
"Wed Dec 13 10:46:54 +0000 2023,""1734887613184782442"",""Nasi kotak dari Prabowo-Gibran  baju kaos  dari Prabowo-Gibran  tapi pilihannya tetap AMIN. Kalian memang super tega  hehe https://t.co/K7vUBA54la"",""11"",""10"",""129"",""379"",""in"",""1244819229578121216"",""1734887613184782442"",""Munir_Timur"",""https://twitter.com/Munir_Timur/status/1734887613184782442"",""https://pbs.twimg.com/ext_tw_video_thumb/1734887576631410688/pu/img/K10f-njNcdDw2zWe.jpg"",""""";;;
"Sun Dec 10 09:09:23 +0000 2023,""1733775910476873999"",""Yenny Wahid bagikan kaos dukungan Ganjar-Mahfud kpd masyarakat Yogyakarta dan ikut nimbrung barisan pengamen di Malioboro.  Ditanya tentang jadwal safari Ganjar dan Presiden Jokowi yg sama  Yenny menyampaikan tanggapan singkat nan positifnya bahwa hanya Ganjar lah penerus Jokowi. https://t.co/flRp1sLNpA"",""0"",""100"",""90"",""139"",""in"",""903306838552092672"",""1733775910476873999"",""Jumianto_RK"",""https://twitter.com/Jumianto_RK/status/1733775910476873999"",""https://pbs.twimg.com/ext_tw_video_thumb/1733775834987786240/pu/img/Yw7ghmwydwDI4GMH.jpg"",""Indonesia""";;;
"Sun Dec 10 11:28:56 +0000 2023,""1733811028260159917"",""selain kita yg suka bgt gemi perform ayw hari ini kayaknya cowok kaos putih cardi item yg dipinggir juga suka bgt tuh sampe gonta ganti posisi biar viewnya bagus hehehe https://t.co/tkeolUdmDY"",""2"",""6"",""39"",""179"",""in"",""1612400865620680704"",""1733811028260159917"",""natreeum"",""https://twitter.com/natreeum/status/1733811028260159917"",""https://pbs.twimg.com/amplify_video_thumb/1733807115322732544/img/MmfhT2K9EKotYbXu.jpg"",""""";;;
"Sun Dec 10 12:32:44 +0000 2023,""1733827085259637105"",""Warna kaos udah sampe buluk 🙏🏼🥲 https://t.co/Z1RIZ2jswx"",""1"",""32"",""16"",""559"",""in"",""1616111815565672448"",""1733827085259637105"",""yumainyukkk"",""https://twitter.com/yumainyukkk/status/1733827085259637105"",""https://pbs.twimg.com/media/GA_Kio4bYAAD2dQ.jpg"",""Bekasi, jauhkan?""";;;
"Fri Dec 08 12:29:41 +0000 2023,""1733101542692331893"",""Ambil kaosnya duitnya  semua itu uang rakyat di pakai untuk pencitraan. Tetap pilih no 1.  maklum gak ada kaos &amp"; amplop pemilihnya ikhlas  berharap ridho Allah pilih pemimpin yg  paling amanah &amp;" asli santri bukan 5 tahunan untuk pencitraan. Muslim wajib politik identitas jelas https://t.co/suQ2CvJU5B"",""0"",""3"",""27"",""49"",""in"",""1667213278240706560"",""1733101542692331893"",""alfatih212426"",""https://twitter.com/alfatih212426/status/1733101542692331893"",""https://pbs.twimg.com/ext_tw_video_thumb/1733101483867168768/pu/img/8fFDPDLGOxxH7lej.jpg"",""""";
"Sat Dec 09 10:40:14 +0000 2023,""1733436385984643174"",""Tadi pagi sempat lihat ada DUA VIDEO Pak #Prabowo2024 nongol di beranda saya. Video Pertama berkisah tentang beliau Lempar Kaos kala di dalam mobil terbuka ketika kampanye terbuka di salah satu Propinsi dengan caption Nyinyir bin Cibir  Bad Framing.  Video Kedua menceritakan… https://t.co/p1je4IG6yf"",""6"",""4"",""8"",""9"",""in"",""1121831857098641408"",""1733436385984643174"",""Alie_Fahnoor"",""https://twitter.com/Alie_Fahnoor/status/1733436385984643174"",""https://pbs.twimg.com/ext_tw_video_thumb/1733436271727722496/pu/img/i5_o9JdBtakg9CIB.jpg"",""𝙅𝙖𝙠𝙖𝙧𝙩𝙖""";;;
"Tue Dec 12 12:33:11 +0000 2023,""1734551974698467568"",""Echiii pake kaos oblong pahaji marbot mesjid....gumush  https://t.co/Ur9BE3s8Gi"",""1"",""1"",""22"",""308"",""in"",""1353828265169833985"",""1734551974698467568"",""Pomslatte"",""https://twitter.com/Pomslatte/status/1734551974698467568"",""https://pbs.twimg.com/ext_tw_video_thumb/1734530323365740544/pu/img/MsA3YVsuemCgavB9.jpg"",""Pandora's Box""";;;
"Thu Dec 14 14:33:16 +0000 2023,""1735306967613386764"",""Thread beberapa hape dibawah 2 juta dan udah bagus https://t.co/vn2SO0du5g"",""0"",""1"",""3"",""13"",""in"",""1343727709"",""1735306967613386764"",""BearHugKaos"",""https://twitter.com/BearHugKaos/status/1735306967613386764"",""https://pbs.twimg.com/media/GBUMfbYaYAAPUEk.jpg"",""Yogyakarta - Banyuwangi""";;;
"Thu Dec 07 00:24:43 +0000 2023,""1732556710639018171"",""Masih ga paham ini kenapa pake kaos bendera chicago di houston😭😭😭  Mau mengalahkan pake california shirt di chicago?😭😭😭😭😭😭 https://t.co/LqoBQ1vyQm"",""2"",""1"",""2"",""15"",""in"",""1372485804937777152"",""1732556710639018171"",""haaanchooo"",""https://twitter.com/haaanchooo/status/1732556710639018171"",""https://pbs.twimg.com/amplify_video_thumb/1732554677936599040/img/JTaT1da2Heq-MFoQ.jpg"",""에리•원너블•🎧데이식스🎧•원잇•무즈•한아""";;;
"Mon Dec 11 10:33:04 +0000 2023,""1734159355132735997"",""mau racunin kaos gemey mirip di col*rbox tapi harganya cuma 30ribuan dan bahannya bagus huhu 💗🎀  karena berhijab jadi aku pakainya di rumah aja  tapi ini cocok juga dipakai nongki di cafe &amp";" mall atau dijadiin inner https://t.co/GYrxNltyd6"",""5"",""59"",""185"",""293"",""in"",""633918190"",""1734159355132735997"",""cekanovira"",""https://twitter.com/cekanovira/status/1734159355132735997"",""https://pbs.twimg.com/media/GBD4vC6aIAAmO5a.jpg"",""masyaallah tabarakallah""";;
"Fri Dec 08 05:03:54 +0000 2023,""1732989353952186425"",""Gw kalo jadi panitia: bikin kaos neon. WAKAKAKAKAKAK https://t.co/wmktaXv5sm"",""0"",""2"",""0"",""1"",""in"",""1089382066628644864"",""1732989353952186425"",""sayaainaa"",""https://twitter.com/sayaainaa/status/1732989353952186425"",""https://pbs.twimg.com/ext_tw_video_thumb/1732989068190081024/pu/img/5pLW9F6FYfAD4dmc.jpg"",""""";;;
"Mon Dec 11 09:49:38 +0000 2023,""1734148426282267066"",""janjian ya pake kaos item? cieeee https://t.co/XKJr39PDIX"",""0"",""1"",""11"",""44"",""in"",""453844118"",""1734148426282267066"",""quinnofdream"",""https://twitter.com/quinnofdream/status/1734148426282267066"",""https://pbs.twimg.com/media/GBDux_GbsAAC3Pi.jpg"",""""";;;
